OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
SBIRS GEO-6 (USA 336),2022-092A,2026-05-26T21:28:09.146784,1.00271552,.00021055,3.2933,317.1632,99.3330,289.0046,0,U,53355,999,1402,0,-.291E-5,0
EUTELSAT KONNECT VHTS,2022-110A,2026-05-26T22:31:57.600768,1.00272489,.00030269,0.0609,106.0528,297.9972,181.1522,0,U,53765,999,662,0,.22E-6,0
ZHONGXING-1E,2022-112A,2026-05-26T22:54:24.900768,1.00270500,.00007662,0.0109,318.9109,38.9513,311.6681,0,U,53813,999,1363,0,0,0
SES-20,2022-123A,2026-05-26T22:01:50.916288,1.00270776,.00020868,0.0463,101.1776,331.1320,39.5306,0,U,53960,999,1332,0,-.97E-6,0
SES-21,2022-123B,2026-05-26T18:28:14.812896,1.00271947,.00012076,0.0256,29.2506,14.3600,346.7918,0,U,53961,999,699,0,.73E-6,0
GALAXY 33 (G-33),2022-128A,2026-05-26T21:53:14.241696,1.00273791,.00019702,0.0092,306.0074,123.5706,10.2199,0,U,54026,999,1352,0,.83E-6,0
GALAXY 34 (G-34),2022-128B,2026-05-26T16:46:23.905920,1.00274770,.00020198,0.0200,307.3621,127.9899,291.5232,0,U,54027,999,1369,0,0,0
ANGOSAT 2,2022-131A,2026-05-26T19:12:33.065280,1.00273212,.00016972,0.0432,99.5496,20.6646,75.2922,0,U,54033,999,1326,0,.139E-5,0
EUTELSAT HOTBIRD 13F,2022-134A,2026-05-26T20:52:20.297568,1.00272431,.00018775,0.0437,292.8556,70.2511,207.4096,0,U,54048,999,1316,0,.91E-6,0
LDPE-2,2022-144A,2026-05-26T13:24:16.524576,1.00524429,.00013582,5.5632,63.8294,90.2181,113.6903,0,U,54219,999,1162,0,.97E-6,0
EUTELSAT HOTBIRD 13G,2022-146A,2026-05-26T17:26:57.516576,1.00272209,.00018979,0.0420,235.2740,305.4472,338.3108,0,U,54225,999,725,0,.91E-6,0
ZHONGXING-19,2022-148A,2026-05-26T21:35:08.477088,1.00272241,.00022212,0.0220,53.4901,24.9776,292.9784,0,U,54230,999,1316,0,-.77E-6,0
GALAXY 31 (G-31),2022-153A,2026-05-26T16:48:46.179072,1.00272822,.00014218,0.0160,278.4005,146.0564,311.0071,0,U,54243,999,691,0,.17E-6,0
GALAXY 32 (G-32),2022-153B,2026-05-26T22:05:20.580576,1.00271448,.0002528,0.0092,338.9700,52.3344,93.5198,0,U,54244,999,1293,0,-.17E-5,0
EUTELSAT 10B,2022-157A,2026-05-26T22:34:04.898208,1.00267694,.00015504,0.0607,103.6196,6.3998,122.9804,0,U,54259,999,1281,0,.72E-6,0
GALAXY 35 (G-35),2022-170A,2026-05-26T22:04:43.140864,1.00271833,.00022532,0.0468,108.1837,319.8546,54.5203,0,U,54741,999,1268,0,-.158E-5,0
GALAXY 36 (G-36),2022-170B,2026-05-26T22:05:50.532864,1.00271860,.00029173,0.0157,126.7381,308.5613,51.6448,0,U,54742,999,1256,0,-.181E-5,0
METEOSAT-12 (MTG-I1),2022-170C,2026-05-26T22:31:12.672768,1.00247564,.00022954,0.7172,19.4858,57.5054,145.0089,0,U,54743,999,1276,0,-.8E-7,0
SHIJIAN-23 (SJ-23),2023-002A,2026-05-26T14:44:09.276000,1.00090937,.0004173,3.6643,78.5791,275.7263,273.1415,0,U,55131,999,1229,0,-.125E-5,0
APSTAR-6E,2023-005A,2026-05-26T14:50:00.504096,1.00274900,.00007238,0.0136,257.2939,284.5740,58.8142,0,U,55239,999,1847,0,-.314E-5,0
USA 342,2023-008A,2026-05-26T05:31:26.064192,1.00271380,.000018,0.0023,270.9073,10.6704,69.0176,0,U,55263,999,1229,0,0,0
LDPE-3A,2023-008B,2026-05-26T20:42:01.986336,0.99151140,.00009462,2.2942,81.9184,33.7104,56.5711,0,U,55264,999,1160,0,-.235E-5,0
ELEKTRO-L 4,2023-016A,2026-05-26T20:39:08.254944,1.00272013,.00005269,0.0831,205.3173,336.0705,178.6127,0,U,55506,999,1211,0,-.54E-6,0
AMAZONAS NEXUS,2023-017A,2026-05-26T22:13:49.766880,1.00275540,.0005181,0.0418,39.7566,16.4906,100.7176,0,U,55508,999,683,0,-.278E-5,0
ZHONGXING-26,2023-023A,2026-05-26T17:58:55.123968,1.00270193,.00043212,0.0703,74.7453,2.4794,201.9234,0,U,55686,999,1201,0,-.35E-5,0
LUCH-5X (OLYMP-K 2),2023-031A,2026-05-26T14:33:30.804192,1.00271989,.000066,0.0273,60.7068,139.9652,323.8806,0,U,55841,999,1172,0,.36E-6,0
GAOFEN-13 02,2023-036A,2026-05-26T19:14:38.804064,1.00269155,.0004278,1.0186,358.4894,339.7711,342.9635,0,U,55912,999,1187,0,-.217E-5,0
SES-18,2023-038A,2026-05-26T22:01:50.916288,1.00271694,.00009011,0.0145,288.9784,58.4657,124.4164,0,U,55970,999,1189,0,-.97E-6,0
SES-19,2023-038B,2026-05-26T16:44:46.561632,1.00271914,.00017087,0.0163,304.3834,117.3523,298.8211,0,U,55971,999,1187,0,.91E-6,0
INTELSAT 40E (IS-40E),2023-052A,2026-05-26T22:05:20.580576,1.00268986,.00020909,0.0133,315.0569,153.1361,16.6243,0,U,56174,999,1161,0,0,0
VIASAT-3 F1,2023-060A,2026-05-26T22:05:50.532864,1.00270493,.00008296,0.0140,322.2382,108.2546,56.5386,0,U,56370,999,1122,0,-.181E-5,0
ARCTURUS,2023-060B,2026-05-26T22:51:55.140192,1.00271013,.00018452,2.7215,80.1957,33.5335,186.2595,0,U,56371,999,1124,0,-.58E-6,0
GS-1,2023-060C,2026-05-22T17:59:17.759040,1.00281652,.00040854,2.6612,80.1187,279.8154,239.0757,0,U,56372,999,728,0,-.228E-5,0
BEIDOU-3 G4,2023-066A,2026-05-26T23:11:08.297664,1.00271818,.00039548,0.5123,326.4309,168.3426,237.6122,0,U,56564,999,1118,0,-.277E-5,0
ARABSAT-7B (BADR-8),2023-075A,2026-05-26T22:38:41.955360,1.00272771,.00048936,0.0796,29.8881,350.9294,229.3650,0,U,56757,999,1090,0,.149E-5,0
NVS-01 (IRNSS-1J),2023-076A,2026-05-26T23:08:08.584800,1.00276175,.00032494,2.2146,245.2831,47.3345,68.4740,0,U,56759,999,1090,0,-.33E-5,0
NUSANTARA TIGA (SATRIA),2023-086A,2026-05-26T23:12:53.130240,1.00276972,.00042639,0.0381,332.6427,15.6176,30.5022,0,U,57045,999,954,0,-.229E-5,0
H2SAT (HEINRICH HERTZ),2023-093A,2026-05-26T22:31:27.649344,1.00270823,.00007963,0.0115,249.5300,172.6109,160.9081,0,U,57213,999,1070,0,.6E-7,0
SYRACUSE 4B,2023-093B,2026-05-26T22:29:20.351904,1.00269606,.00002479,0.0192,316.4259,147.2470,111.6881,0,U,57214,999,675,0,0,0
JUPITER 3 (ECHOSTAR 24),2023-108A,2026-05-26T14:04:15.957120,1.00269149,.0001221,0.0186,314.6134,113.2723,292.1273,0,U,57479,999,1043,0,0,0
GALAXY 37 (G-37),2023-112A,2026-05-26T21:54:59.074272,1.00272381,.00020667,0.0172,341.0876,77.8495,27.2924,0,U,57493,999,1033,0,.52E-6,0
LUDI TANCE-4 01A,2023-120A,2026-05-26T14:23:22.991424,1.00273882,.0001002,15.1148,194.4950,79.9487,275.2317,0,U,57624,999,1032,0,-.172E-5,0
TJS-10,2023-169A,2026-05-26T17:49:36.145344,1.00272207,.0003474,2.4913,80.7380,99.7400,63.6997,0,U,58204,999,932,0,-.246E-5,0
ZHONGXING-6E,2023-172A,2026-05-26T17:56:13.733952,1.00269661,.00028299,0.0545,99.9234,332.8477,196.0983,0,U,58253,999,944,0,-.358E-5,0
YAOGAN-41,2023-197A,2026-05-26T23:06:23.752224,1.00270438,.0013657,3.1667,312.8318,188.4476,213.0413,0,U,58582,999,911,0,-.361E-5,0
OVZON-3,2024-003A,2026-05-26T22:48:17.986752,1.00274304,.00001938,0.0103,260.1664,188.7781,197.3201,0,U,58698,999,723,0,.56E-6,0
INSAT-3DS,2024-033A,2026-05-26T22:54:39.877344,1.00272415,.00015481,0.0287,249.6263,164.7636,255.8619,0,U,58990,999,4685,0,-.151E-5,0
MERAH PUTIH 2,2024-035A,2026-05-26T23:03:24.039360,1.00267825,.00017526,0.0170,309.4818,118.2202,275.6284,0,U,58995,999,837,0,0,0
TJS-11,2024-037A,2026-05-25T12:52:15.036096,1.00276122,.0004094,4.2280,326.8173,107.9069,121.7714,0,U,59020,999,835,0,-.375E-5,0
HULIANWAN GAOGUI-01 (HG-01),2024-040A,2026-05-26T20:58:12.235872,1.00269764,.00031624,0.0644,330.1348,65.8834,196.6468,0,U,59069,999,711,0,.16E-5,0
EUTELSAT 36D,2024-059A,2026-05-26T20:58:49.675584,1.00270768,.0000344,0.0168,324.7548,155.6021,114.6489,0,U,59346,999,793,0,0,0
PAKSAT-MM1,2024-104A,2026-05-26T22:41:54.231648,1.00266002,.00021918,0.0095,349.0682,65.1593,208.9642,0,U,59915,999,731,0,.158E-5,0
ASTRA 1P (SES-24),2024-115A,2026-05-26T20:54:05.131008,1.00270931,.00009608,0.0728,29.2269,326.3730,221.5582,0,U,60086,999,698,0,.124E-5,0
GOES 19,2024-119A,2026-05-26T22:09:50.150304,1.00269647,.00006418,0.0192,77.6294,36.6935,27.4303,0,U,60133,999,675,0,0,0
ZHONGXING-3A,2024-122A,2026-05-25T11:04:18.641568,1.00271535,.0001376,0.0471,116.2332,320.3699,74.1231,0,U,60179,999,708,0,-.315E-5,0
TURKSAT 6A,2024-127A,2026-05-26T21:00:34.509024,1.00273581,.00015071,0.0169,172.0463,314.7600,114.7962,0,U,60233,999,680,0,0,0
HULIANWAN GAOGUI-02 (HG-02),2024-135A,2026-05-26T18:06:39.382272,1.00270229,.00080107,0.0433,358.3494,7.4774,303.3421,0,U,60327,999,728,0,-.169E-5,0
ZHONGXING-4A,2024-151A,2026-05-26T23:04:53.896224,1.00268990,.00007559,1.3672,271.1023,172.6900,265.1618,0,U,60606,999,654,0,-.358E-5,0
HULIANWAN GAOGUI-03 (HG-03),2024-181A,2026-05-26T05:02:38.016672,1.00267002,.00011778,0.0454,2.1423,93.6536,146.4798,0,U,61503,999,660,0,-.239E-5,0
DSN-3 (KIRAMEKI-3),2024-198A,2026-05-26T23:12:15.689664,1.00271454,.00004618,0.0179,298.3670,191.2467,247.0543,0,U,61733,999,570,0,-.245E-5,0
KOREASAT 6A,2024-206A,2026-05-26T23:04:16.455648,1.00272277,.00009018,0.0136,261.7479,152.7994,292.0683,0,U,61910,999,562,0,-.357E-5,0
OPTUS-X (ADS-01),2024-212A,2026-05-26T21:33:08.667936,1.00271538,.00016347,0.0116,301.0631,157.3538,265.7312,0,U,62006,999,554,0,-.139E-5,0
GSAT-N2 (GSAT-20),2024-214A,2026-05-26T22:50:40.259904,1.00273729,.00020452,0.0315,248.9460,177.4704,228.7338,0,U,62028,999,568,0,-.15E-6,0
SXM-9,2024-234A,2026-05-26T20:24:18.685728,1.00271673,.00048352,0.0140,324.4217,349.6738,151.2489,0,U,62259,999,536,0,-.201E-5,0
TJS-12,2024-246A,2026-05-26T21:30:23.930784,1.00268320,.00021679,0.7162,297.2923,74.9521,341.2741,0,U,62374,999,535,0,-.228E-5,0
NUVIEW ALPHA,2024-252B,2026-05-26T22:07:35.364576,1.00272739,.00013297,0.0607,38.3733,6.7247,88.1859,0,U,62455,999,361,0,-.211E-5,0
AGILA,2024-252C,2026-05-26T21:32:01.275936,1.00271999,.00013511,0.0573,111.5462,338.0362,270.0369,0,U,62456,999,494,0,-.177E-5,0
NUVIEW BRAVO,2024-252D,2026-05-26T22:07:35.364576,1.00271473,.00019584,0.0706,137.4175,330.7722,25.0826,0,U,62457,999,358,0,-.211E-5,0
THURAYA-4,2025-001A,2026-05-26T21:01:11.948736,1.00273602,.00001358,0.0418,109.1997,252.9445,241.9124,0,U,62483,999,396,0,.143E-5,0
SHIJIAN-25 (SJ-25),2025-002A,2026-05-26T14:39:29.150784,1.00267198,.0051755,5.0640,61.3034,171.4107,358.7340,0,U,62485,999,514,0,-.347E-5,0
TJS-14,2025-017A,2026-05-26T22:36:27.169632,1.00275859,.00001506,0.8296,294.2535,166.1126,141.6708,0,U,62804,999,505,0,.12E-5,0
SPAINSAT NG I,2025-021A,2026-05-26T22:39:26.883360,1.00271214,.00001099,0.0139,313.1659,58.8848,241.3091,0,U,62852,999,377,0,.156E-5,0
QZS-6 (MICHIBIKI-6),2025-023A,2026-05-26T22:57:02.149632,1.00270928,.00024468,0.0126,324.4536,103.3095,251.5331,0,U,62876,999,473,0,-.229E-5,0
ZHONGXING-10R,2025-036A,2026-05-26T23:02:46.598784,1.00269528,.00032592,0.0689,257.7977,235.4599,207.4543,0,U,63075,999,474,0,-.347E-5,0
TJS-15,2025-045A,2026-05-26T17:50:06.095904,1.00273010,.000573,0.2830,85.0413,296.3845,224.8191,0,U,63157,999,454,0,-.261E-5,0
TIANLIAN 2-04,2025-062A,2026-05-26T22:54:09.925056,1.00271558,.00318583,4.4274,274.7461,11.1955,22.2089,0,U,63361,999,439,0,-.133E-5,0
TJS-16,2025-064A,2026-05-26T16:26:25.818720,1.00272597,.000406,1.0447,81.5617,288.9608,280.9059,0,U,63397,999,417,0,-.102E-5,0
TJS-17,2025-073A,2026-05-26T16:27:33.210720,1.00271875,.0002812,1.0105,82.8547,293.4895,279.2947,0,U,63524,999,407,0,-.66E-6,0
TIANLIAN 2-05,2025-084A,2026-05-26T22:37:04.610208,1.00274085,.00035654,4.5036,280.0813,135.3922,188.6557,0,U,63662,999,416,0,.126E-5,0
TJS-19,2025-097A,2026-05-26T18:03:32.181120,1.00275626,.0001546,3.3218,317.1144,249.7678,89.5925,0,U,63924,999,392,0,-.276E-5,0
CHINASAT 3B,2025-106A,2026-05-26T07:54:59.156640,1.00269596,.00024453,0.0478,97.9104,4.7213,67.3362,0,U,64062,999,384,0,-.43E-6,0
SXM-10,2025-122A,2026-05-26T21:57:58.787136,1.00271184,.0001992,0.0245,28.4051,345.3532,84.0547,0,U,64290,999,347,0,-.13E-6,0
COSMOS 2589,2025-131A,2026-05-26T16:08:33.631008,1.00272071,.000113,0.0533,56.6283,94.2992,73.4737,0,U,64467,999,334,0,-.288E-5,0
CHINASAT 9C,2025-132A,2026-05-26T22:57:32.101920,1.00272482,.00030936,0.0356,94.1361,327.3004,259.6842,0,U,64470,999,393,0,-.243E-5,0
MTG-S1,2025-143A,2026-05-26T22:30:12.769056,1.00270371,.00014322,0.6222,334.6213,28.3694,215.6134,0,U,64723,999,320,0,-.28E-6,0
DROR 1,2025-148A,2026-05-26T22:30:05.280768,1.00271445,.00031878,0.0516,86.0866,297.8705,194.0661,0,U,64784,999,308,0,-.3E-6,0
SHIYAN-29,2025-196A,2026-05-23T14:33:06.561216,1.00261227,.0009888,28.7957,18.8473,173.7291,1.8552,0,U,65486,999,263,0,-.282E-5,0
NUSANTARA LIMA (NUSANTARA 5),2025-205A,2026-05-26T23:03:24.039360,1.00272187,.00003515,0.0373,113.1432,350.6419,239.4537,0,U,65588,999,250,0,-.353E-5,0
TJS-20,2025-238A,2026-05-26T22:49:02.914752,1.00269703,.00044476,5.5159,299.6455,144.0134,205.5273,0,U,66142,999,211,0,.24E-6,0
CMS-03 (GSAT-7R),2025-249B,2026-05-26T22:52:17.604192,1.00272535,.00030013,0.0519,262.4688,132.0318,267.0537,0,U,66311,999,213,0,-.72E-6,0
VIASAT-3 F2,2025-261A,2026-05-26T22:08:42.758304,1.00270834,.00003654,0.0317,168.7088,282.7233,46.2617,0,U,66454,999,258,0,-.229E-5,0
SHIJIAN-28 (SJ-28),2025-277A,2026-05-26T21:21:54.745344,1.00275387,.00007565,4.5917,272.4716,29.1143,20.2247,0,U,66549,999,194,0,-.358E-5,0
TJS-22,2025-290A,2026-05-25T22:25:09.090336,1.00274823,.00018749,1.5829,286.2970,348.6344,11.4302,0,U,66990,999,180,0,-.9E-7,0
TJS-23,2025-306A,2026-05-26T15:51:24.097248,1.00270175,.00047585,5.6370,297.6004,157.1728,202.8012,0,U,67226,999,167,0,.14E-6,0
FENGYUN 4C,2025-312A,2026-05-26T21:26:31.801632,1.00272134,.0000577,0.0077,90.4349,61.8398,186.8204,0,U,67246,999,156,0,-.319E-5,0
SHIJIAN-29A (SJ-29A),2025-315A,2026-05-26T22:52:17.604192,1.00274800,.00030261,3.3456,95.6185,335.3595,230.4801,0,U,67302,999,140,0,-.69E-6,0
SHIJIAN-29B (SJ-29B),2025-315C,2026-05-26T22:52:17.604192,1.00273931,.000773,3.3447,95.6141,352.3553,213.5502,0,U,67403,999,147,0,-.7E-6,0
ELEKTRO-L 5,2026-028A,2026-05-26T02:41:01.528800,1.00271339,.00014298,0.2948,304.2062,182.8945,232.9120,0,U,67756,999,103,0,-.96E-6,0
JAM-E JAM 1,2026-028B,2026-05-26T20:58:19.724160,1.00265755,.00008061,0.3049,296.8025,323.6932,332.5481,0,U,67757,999,90,0,.16E-5,0
ECHOSTAR 25,2026-045A,2026-05-26T21:59:51.107136,1.00271266,.00016963,0.0107,331.1770,94.3050,38.9732,0,U,68126,999,78,0,-.52E-6,0
